Unnamed: 0,Project,project name,source,gis,latitude,longitude,Lat Long Values,new price,old price,type,pincode,address,size,BHK,city,RERA Approved,final_price
2326110,"Splendour Apartments, Mettakanigudem",Splendour Apartments,"3rd party, Property Science",,17.52798194,78.43072616,,7962.0,,Gated community / Apartment,500055.0,Mettakanigudem,786.5,,,no,6262113.0
2326110,"Splendour Apartments, Mettakanigudem",Splendour Apartments,"3rd party, Property Science",,17.52798194,78.43072616,,7962.0,,Gated community / Apartment,500055.0,Mettakanigudem,780.0,,,no,6210360.0
2326111,"Splendour Apartments, Mettakanigudem",Splendour Apartments,"3rd party, Property Science",,17.52798194,78.43072616,,7472.0,,Gated community / Apartment,500055.0,Mettakanigudem,1690.0,,,no,12627680.0
2313373,"Anuhar sunnyside, Narsingi",Anuhar sunnyside,"3rd party, Property Science",,17.3945225,78.36698907,,4900.0,,Stand Alone / Apartment,500075.0,Narsingi,627.25,,,no,3073525.0
2326111,"Splendour Apartments, Mettakanigudem",Splendour Apartments,"3rd party, Property Science",,17.52798194,78.43072616,,7472.0,,Gated community / Apartment,500055.0,,1801.8,,,no,13463049.6
2228025,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,6100.0,,Gated community,500074.0,LB Nagar,993.0,,,yes,6057300.0
2228026,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,12528.0,,Gated community,500074.0,LB Nagar,1625.0,,,yes,20358000.0
2228026,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,12528.0,,Gated community,500074.0,LB Nagar,819.0,,,yes,10260432.0
2228027,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,12542.0,,Gated community,500074.0,LB Nagar,859.0,,,yes,10773578.0
2326112,"Splendour Apartments, Mettakanigudem",Splendour Apartments,"3rd party, Property Science",,17.52798194,78.43072616,,6366.0,,Gated community / Apartment,500055.0,Mettakanigudem,871.0,,,no,5544786.0
2315066,"Green Leaves Aura, Saroor Nagar, Hyderabad",Green Leaves Aura,"3rd party, Property Science",,17.34506035,78.55719757,,11077.0,,Gated community / Apartment,500074.0,"Saroor Nagar, Hyderabad",1748.5,,,no,19368134.5
2315067,"Green Leaves Aura, Saroor Nagar, Hyderabad",Green Leaves Aura,"3rd party, Property Science",,17.34506035,78.55719757,,11077.0,,Gated community / Apartment,500074.0,"Saroor Nagar, Hyderabad",1738.1,,,no,19252933.7
2315068,"Green Leaves Aura, Saroor Nagar, Hyderabad",Green Leaves Aura,"3rd party, Property Science",,17.34506035,78.55719757,,11077.0,,Gated community / Apartment,500074.0,"Saroor Nagar, Hyderabad",1757.0,,,no,19462289.0
2326112,"Splendour Apartments, Mettakanigudem",Splendour Apartments,"3rd party, Property Science",,17.52798194,78.43072616,,6366.0,,Gated community / Apartment,500055.0,Mettakanigudem,871.0,,,no,5544786.0
2315070,"Aavasa Emerald, L.B. Nagar, Hyderabad",Aavasa Emerald,"3rd party, Property Science",,17.34609413,78.55804443,,9714.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",913.25,,,yes,8871310.5
2453479,"Sree Prabhupada Township, Masjid Banda",Sree Prabhupada Township,"3rd party, Property Science",,17.46516652,78.34614663,,7615.0,,Stand Alone / Apartment,500084.0,Masjid Banda,1211.0,,,no,9221765.0
2315072,"Green Leaves Aura, Saroor Nagar, Hyderabad",Green Leaves Aura,"3rd party, Property Science",,17.34506035,78.55719757,,11077.0,,Gated community / Apartment,500074.0,"Saroor Nagar, Hyderabad",2075.0,,,no,22984775.0
2315073,"Aavasa Emerald, L.B. Nagar, Hyderabad",Aavasa Emerald,"3rd party, Property Science",,17.34609413,78.55804443,,9714.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",471.25,,,yes,4577722.5
2228027,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,12542.0,,Gated community,500074.0,LB Nagar,1440.0,,,yes,18060480.0
2228190,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,6719.0,,Gated community,500074.0,LB Nagar,1279.0,,,yes,8593601.0
2315076,"Jubilee Lakshmi Nivas, Saroor Nagar, Hyderabad",Jubilee Lakshmi Nivas,"3rd party, Property Science",,17.36506651,78.54678579,,10000.0,,Stand Alone / Apartment,500035.0,"Saroor Nagar, Hyderabad",910.0,,,no,9100000.0
2453480,"Sree Prabhupada Township, Masjid Banda",Sree Prabhupada Township,"3rd party, Property Science",,17.46516652,78.34614663,,6411.0,,Stand Alone / Apartment,500084.0,,715.0,,,no,4583865.0
2315078,", Chanakyapuri",,"3rd party, Property Science",,17.35973926,78.56221873,,10549.0,,Unknown,,Chanakyapuri,906.0,,,no,9557394.0
2315079,"Aditya Empress Heights, Vivekanand Nagar",Aditya Empress Heights,"3rd party, Property Science",,17.3458408,78.5701808,,10769.0,,Gated community,500008.0,Vivekanand Nagar,3289.0,,,no,35419241.0
2315080,"ARC Sai Brindavanam Apartments, Chintalkunta, Road No 11, Shakthi Nagar",ARC Sai Brindavanam Apartments,"3rd party, Property Science",,17.336338,78.55353,,5769.0,,Stand Alone / Apartment,500074.0,"Chintalkunta, Road No 11, Shakthi Nagar",1335.75,,,no,7705941.75
2315081,"balaji residency 2, Mansoorabad",balaji residency 2,"3rd party, Property Science",,17.356162,78.557926,,9523.0,,Stand Alone / Apartment,500068.0,Mansoorabad,2816.45,,,no,26821053.349999998
2315082,"Chintalkunta, Chintalkunta",Chintalkunta,"3rd party, Property Science",,17.33786827,78.55876963,,9231.0,,Unknown,500070.0,Chintalkunta,1290.25,,,no,11910297.75
2315083,"Classic, Chintalkunta",Classic,"3rd party, Property Science",,17.33786827,78.55876963,,7957.0,,Unknown,500070.0,Chintalkunta,949.0,,,no,7551193.0
2315084,"Dhanasree Homes, Vivekanand Nagar",Dhanasree Homes,"3rd party, Property Science",,17.49735812,78.41245586,,5500.0,,Stand Alone / Apartment,500072.0,Vivekanand Nagar,1196.0,,,no,6578000.0
2315085,"Divya Apartment, Vivekanand Colony",Divya Apartment,"3rd party, Property Science",,17.3458408,78.5701808,,12820.0,,Unknown,,Vivekanand Colony,2800.0,,,no,35896000.0
2315086,"janapriya homes, Chintalkunta",janapriya homes,"3rd party, Property Science",,17.337943,78.562978,,6574.0,,Gated community,500070.0,Chintalkunta,1322.75,,,no,8695758.5
2315087,"JK Imperial Residency, Mansoorabad",JK Imperial Residency,"3rd party, Property Science",,17.35014332,78.56457231,,7692.0,,Stand Alone / Apartment,500070.0,Mansoorabad,1371.0,,,no,10545732.0
2315088,"Laukik Ishan, Chintalkunta",Laukik Ishan,"3rd party, Property Science",,17.33786827,78.55876963,,7957.0,,Unknown,500070.0,Chintalkunta,942.5,,,no,7499472.5
2327089,"Maruti Sadan Apartment, Somajiguda",Maruti Sadan Apartment,"3rd party, Property Science",,17.42364136,78.45842319,,5200.0,,Stand Alone / Apartment,500082.0,Somajiguda,2197.0,,,no,11424400.0
2398552,"Maruti Sadan Apartment, Somajiguda",Maruti Sadan Apartment,"3rd party, Property Science",,17.42364136,78.45842319,,5200.0,,Stand Alone / Apartment,500082.0,Somajiguda,2223.0,,,no,11559600.0
2398555,"Nivee Cosmopolitan, Somajiguda",Nivee Cosmopolitan,"3rd party, Property Science",,17.42364136,78.45842319,,10255.0,,Stand Alone / Apartment,500082.0,Somajiguda,942.5,,,no,9665337.5
2315092,"On Request, Mansoorabad",On Request,"3rd party, Property Science",,17.35014332,78.56457231,,5714.0,,Unknown,,Mansoorabad,1025.0,,,no,5856850.0
2315093,"On Request, Mansoorabad",On Request,"3rd party, Property Science",,17.35014332,78.56457231,,9971.0,,Unknown,,Mansoorabad,1450.0,,,no,14457950.0
2399938,"Ramky Towers, P Janardhan Reddy Nagar",Ramky Towers,"3rd party, Property Science",,17.44462851,78.36571991,,15665.0,,Gated community,500032.0,P Janardhan Reddy Nagar,1150.5,,,no,18022582.5
2210527,"Sreeniketan, Ameerpet",Sreeniketan,"3rd party, Property Science",,17.43778615,78.44759371,,9402.0,,Unknown,500082.0,Ameerpet,1794.0,,,no,16867188.0
2221700,"Sreeniketan, Ameerpet",Sreeniketan,"3rd party, Property Science",,17.43778615,78.44759371,,9402.0,,Unknown,500082.0,Ameerpet,2713.0,,,no,25507626.0
2382551,"Sreeniketan, Ameerpet",Sreeniketan,"3rd party, Property Science",,17.43778615,78.44759371,,9402.0,,Unknown,500082.0,Ameerpet,1773.85,,,no,16677737.7
2327107,"Sri Aditya Landmark, Somajiguda",Sri Aditya Landmark,"3rd party, Property Science",,17.425954,78.461698,,15975.0,,Gated community / Apartment,500082.0,Somajiguda,936.0,,,no,14952600.0
2398570,"Sri Aditya Landmark, Somajiguda",Sri Aditya Landmark,"3rd party, Property Science",,17.42364136,78.45842319,,15975.0,,Stand Alone / Apartment,500082.0,Somajiguda,936.0,,,no,14952600.0
2401818,"Sri Aditya Landmark, Somajiguda",Sri Aditya Landmark,"3rd party, Property Science",,17.42364136,78.45842319,,15975.0,,Stand Alone / Apartment,500082.0,Somajiguda,910.65,,,no,14547633.75
2309961,"Sri Ayyappa, khairatabad",Sri Ayyappa,"3rd party, Property Science",,17.41318753,78.46507218,,6897.0,,Stand Alone,500004.0,khairatabad,1583.0,,,no,10917951.0
2228190,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,6719.0,,Gated community,500074.0,LB Nagar,1326.0,,,yes,8909394.0
2228191,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,6100.0,,Gated community,500074.0,LB Nagar,1500.0,,,yes,9150000.0
2228191,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,6100.0,,Gated community,500074.0,LB Nagar,993.0,,,yes,6057300.0
2228192,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,12528.0,,Gated community,500074.0,LB Nagar,967.0,,,yes,12114576.0
2228192,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,12528.0,,Gated community,500074.0,LB Nagar,666.25,,,yes,8346780.0
2228193,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,12542.0,,Gated community,500074.0,LB Nagar,787.0,,,yes,9870554.0
2326046,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7857.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",1700.0,,,yes,13356900.0
2326047,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7570.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",705.25,,,yes,5338742.5
2228193,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,12542.0,,Gated community,500074.0,LB Nagar,1108.25,,,yes,13899671.5
2326049,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7570.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",747.5,,,yes,5658575.0
2248166,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,6719.0,,Gated community,500074.0,LB Nagar,1018.0,,,yes,6839942.0
2326051,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7570.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",725.0,,,yes,5488250.0
2326052,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7857.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",1690.0,,,yes,13278330.0
2326053,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7570.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",750.0,,,yes,5677500.0
2326054,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7570.0,,Gated community,500055.0,,715.0,,,yes,5412550.0
2326055,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7570.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",705.25,,,yes,5338742.5
2248166,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,6719.0,,Gated community,500074.0,LB Nagar,1366.0,,,yes,9178154.0
2326057,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7857.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",1138.0,,,yes,8941266.0
2326058,", Kailash Hills",,"3rd party, Property Science",,17.51731649,78.41594631,,7645.0,,Unknown,,Kailash Hills,1023.0,,,no,7820835.0
2326059,", Kailash Hills",,"3rd party, Property Science",,17.51731649,78.41594631,,8348.0,,Unknown,,Kailash Hills,666.25,,,no,5561855.0
2326060,"Avantika Bharani, Gajulramaram",Avantika Bharani,"3rd party, Property Science",,17.51551717,78.41756932,,6615.0,,Stand Alone,500055.0,Gajulramaram,1197.0,,,no,7918155.0
2326061,"BHAGAWAN PRIDE, Kailash Hills",BHAGAWAN PRIDE,"3rd party, Property Science",,17.5190619,78.41771281,,4800.0,,Stand Alone / Apartment,500018.0,Kailash Hills,997.75,,,no,4789200.0
2326062,"Kailash Hills, Mahadevpur Colony",Kailash Hills,"3rd party, Property Science",,17.51625148,78.41827028,,4600.0,,Stand Alone / Apartment,500055.0,Mahadevpur Colony,812.5,,,no,3737500.0
2326063,"Lotus Edifices, Sri Balaji Layout",Lotus Edifices,"3rd party, Property Science",,17.52768911,78.42288649,,6592.0,,Stand Alone / Apartment,500055.0,Sri Balaji Layout,1537.25,,,no,10133552.0
2401800,"Maruti Sadan Apartment, Somajiguda",Maruti Sadan Apartment,"3rd party, Property Science",,17.42364136,78.45842319,,5200.0,,Stand Alone / Apartment,500082.0,Somajiguda,3289.0,,,no,17102800.0
2637169,"Maruti Sadan Apartment, Somajiguda",Maruti Sadan Apartment,"3rd party, Property Science",,17.42364136,78.45842319,,5200.0,,Stand Alone / Apartment,500082.0,Somajiguda,3900.0,,,no,20280000.0
2453468,"Mathar Calyx, Masjid Banda",Mathar Calyx,"3rd party, Property Science",,17.46516652,78.34614663,,11625.0,,Stand Alone / Apartment,500084.0,Masjid Banda,1322.75,,,no,15376968.75
2327090,"Mathew Mansion, Somajiguda",Mathew Mansion,"3rd party, Property Science",,17.42364136,78.45842319,,9018.0,,Stand Alone / Apartment,500082.0,Somajiguda,1343.55,,,no,12116133.9
2398553,"Mathew Mansion, Somajiguda",Mathew Mansion,"3rd party, Property Science",,17.42364136,78.45842319,,9018.0,,Stand Alone / Apartment,500082.0,Somajiguda,1322.75,,,no,11928559.5
2401801,"Mathew Mansion, Somajiguda",Mathew Mansion,"3rd party, Property Science",,17.42364136,78.45842319,,9018.0,,Stand Alone / Apartment,500082.0,Somajiguda,1269.45,,,no,11447900.1
2399939,"Ramky Towers, P Janardhan Reddy Nagar",Ramky Towers,"3rd party, Property Science",,17.44462851,78.36571991,,11383.0,,Gated community,500032.0,P Janardhan Reddy Nagar,920.0,,,no,10472360.0
2399940,"Ramky Towers, P Janardhan Reddy Nagar",Ramky Towers,"3rd party, Property Science",,17.44462851,78.36571991,,13846.0,,Gated community,500032.0,P Janardhan Reddy Nagar,1200.0,,,no,16615200.0
2327111,"Sri Ayyappa, khairatabad",Sri Ayyappa,"3rd party, Property Science",,17.41318753,78.46507218,,6897.0,,Stand Alone,500004.0,khairatabad,1620.0,,,no,11173140.0
2398574,"Sri Ayyappa, khairatabad",Sri Ayyappa,"3rd party, Property Science",,17.41318753,78.46507218,,6897.0,,Stand Alone,500004.0,khairatabad,650.0,,,no,4483050.0
2401822,"Sri Ayyappa, khairatabad",Sri Ayyappa,"3rd party, Property Science",,17.41318753,78.46507218,,6897.0,,Stand Alone,500004.0,khairatabad,1650.0,,,no,11380050.0
2311627,"Sri Balaji Towers 1, Chakripuram",Sri Balaji Towers 1,"3rd party, Property Science",,17.479944,78.591722,,6823.0,,Stand Alone / Apartment,500062.0,Chakripuram,1047.8,,,no,7149139.399999999
2311627,"Sri Balaji Towers 1, Chakripuram",Sri Balaji Towers 1,"3rd party, Property Science",,17.479944,78.591722,,6823.0,,Stand Alone / Apartment,500062.0,Chakripuram,1029.6,,,no,7024960.8
2248167,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,6100.0,,Gated community,500074.0,LB Nagar,1488.5,,,yes,9079850.0
2248167,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,6100.0,,Gated community,500074.0,LB Nagar,1433.25,,,yes,8742825.0
2248168,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,12528.0,,Gated community,500074.0,LB Nagar,825.5,,,yes,10341864.0
2248168,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,12528.0,,Gated community,500074.0,LB Nagar,5850.0,,,yes,73288800.0
2248169,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,12542.0,,Gated community,500074.0,LB Nagar,1270.0,,,yes,15928340.0
2248169,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,12542.0,,Gated community,500074.0,LB Nagar,1088.75,,,yes,13655102.5
2326083,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7857.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",1579.5,,,yes,12410131.5
2326083,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7857.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",1037.0,,,yes,8147709.0
2326084,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7570.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",565.5,,,yes,4280835.0
2326084,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7570.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",1371.0,,,yes,10378470.0
2315103,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,6719.0,,Gated community,500074.0,LB Nagar,1018.0,,,yes,6839942.0
2315104,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,6100.0,,Gated community,500074.0,LB Nagar,1002.0,,,yes,6112200.0
2326086,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7570.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",666.9,,,yes,5048433.0
2326086,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7570.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",422.5,,,yes,3198325.0
2315105,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,12528.0,,Gated community,500074.0,LB Nagar,825.5,,,yes,10341864.0
2315106,"Vasavi Sri Nilayam, LB Nagar",Vasavi Sri Nilayam,"3rd party, Property Science",,17.33724513,78.55569364,,12542.0,,Gated community,500074.0,,1170.0,,,yes,14674140.0
2326088,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7570.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",663.0,,,yes,5018910.0
2326088,"Aakruthi Arcadia, Quthbullapur, Hyderabad",Aakruthi Arcadia,"3rd party, Property Science",,17.52907,78.42957,,7570.0,,Gated community,500055.0,"Quthbullapur, Hyderabad",2800.0,,,yes,21196000.0
